9.970126253963921270e-01,9.723685459633066852e-01,1.026946693738874261e+00,9.903614440541476105e-01,9.680683733589920958e-01,1.009255688986266275e+00,1.032205359032965175e+00,9.667413672333649011e-01
9.939891939083258521e-01,9.680480352302760494e-01,1.017948073029632416e+00,1.020198338489681555e+00,9.675138345493332626e-01,9.932959016781991446e-01,1.008034050482998989e+00,1.010672872633235686e+00
1.004340862768853260e+00,9.581287453646545327e-01,1.042785677617675155e+00,1.035971082109126362e+00,9.775186565107971681e-01,1.021572061150161081e+00,1.077932768314535661e+00,1.090178890886205565e+00
9.817905550769137069e-01,9.560095781961917005e-01,1.030094914379950932e+00,1.034578444617564097e+00,9.479650829013297475e-01,1.047992891434086804e+00,1.059878275549255067e+00,1.048035882159991550e+00
9.846781599666367679e-01,9.468470387641074737e-01,1.042224158315175897e+00,1.035999695212961313e+00,9.457347857399286406e-01,1.075669516078413990e+00,1.040204051685100106e+00,9.903125591990260546e-01
9.886371776735145556e-01,9.749619289235658126e-01,1.043150710620959654e+00,1.044068308115570609e+00,9.595717292998643400e-01,1.066662239988960481e+00,9.901862410813008220e-01,9.663480640195640792e-01
9.980482045526842816e-01,9.761101381615057138e-01,1.031470172640707395e+00,1.080696809317189144e+00,9.387909085766443784e-01,1.033041155284866841e+00,1.060464541860711929e+00,1.000651012449807142e+00
9.876647355909119463e-01,9.805711178982251530e-01,1.045336738553814149e+00,1.066336676954344531e+00,9.632472375491527572e-01,1.076194856113380505e+00,1.119537709026967365e+00,1.033140294443465113e+00
9.814240206891191587e-01,9.868592458516394217e-01,1.049688672964170788e+00,1.043685446529737826e+00,9.596914694417789660e-01,1.079431266920017674e+00,1.149082947007821875e+00,1.085544006047574284e+00
9.689559043391007265e-01,9.778893365397992588e-01,1.048769520760038709e+00,1.037076291195766276e+00,9.840327791090009990e-01,1.022988338354986038e+00,1.114515800322973593e+00,1.130962941606035388e+00
9.597830077253964864e-01,9.702117304263427888e-01,1.032423821907139772e+00,1.032247036136652252e+00,1.003709153151354005e+00,1.070339014709614789e+00,1.094185228986692016e+00,1.181936207955349927e+00
9.686114385470619981e-01,9.671527245071238621e-01,1.052513845386432889e+00,1.037173966801867131e+00,9.769166574782192081e-01,1.105023576758371817e+00,1.101812985626818620e+00,1.269883255777763509e+00
9.903512298259919966e-01,9.761798880181876692e-01,1.021926762548892142e+00,1.051301730897375331e+00,9.701045731564538199e-01,1.118066933277007680e+00,1.060245408979722859e+00,1.227692095782509485e+00
1.001223349334529722e+00,9.720307812922514001e-01,9.979559752429889574e-01,1.061255246966275045e+00,9.316139701894265990e-01,1.125367529115584908e+00,1.063510691882758374e+00,1.229520372223361635e+00
9.850628088607394917e-01,9.957558121299668885e-01,9.939064250273337287e-01,1.035306983505734246e+00,9.389663225390790791e-01,1.157666269444637797e+00,1.081696892331173387e+00,1.202571697564141173e+00
9.897381536709723981e-01,1.006246223232071024e+00,9.908258250033000758e-01,1.068879840159022487e+00,9.564642527413802497e-01,1.163435063311481832e+00,1.066289596723689614e+00,1.194337124472044209e+00
9.929782529777387845e-01,1.016226183632790381e+00,9.968307619519152230e-01,1.055003156655614394e+00,9.344571113604740464e-01,1.135541885775322113e+00,1.050732757826679631e+00,1.216145278163581311e+00
9.963060191443402491e-01,1.032500760114988259e+00,9.999092906555951954e-01,1.039980726788986010e+00,9.284688652601789105e-01,1.183695972260022211e+00,1.110948972990776662e+00,1.196886511033990574e+00
9.992371314153452033e-01,1.036474375402097303e+00,1.003200268118846328e+00,1.036617253954346785e+00,9.629342345500390143e-01,1.200077890487929233e+00,1.106246584602709859e+00,1.222080047314960005e+00
9.986234156068840573e-01,1.054450506859532455e+00,9.960741374334540765e-01,1.048976420666352771e+00,9.681082382475454384e-01,1.170622331940680327e+00,1.048394647191512652e+00,1.168676081544287149e+00
9.901371792625943691e-01,1.074606864809597218e+00,9.833944993945438195e-01,1.063742259551542224e+00,9.851755321639916740e-01,1.176864293356945534e+00,1.044519196035225583e+00,1.172168442952332246e+00
1.002916580150921444e+00,1.080658219018643340e+00,9.855583952106242718e-01,1.050244288312263352e+00,9.850468707401660584e-01,1.147098164016324251e+00,1.038173717403855667e+00,1.177978613577424394e+00
1.000502857219352171e+00,1.099637150457177581e+00,1.009119967229704429e+00,1.053501037790695261e+00,9.897144382182334610e-01,1.137471352550181836e+00,1.021590111037176118e+00,1.192841156161998928e+00
1.000830649813738482e+00,1.102864209678490193e+00,1.016332908909886479e+00,1.047796581418885653e+00,9.696097943618865456e-01,1.123295214526334185e+00,9.487927815284272759e-01,1.173963659192668540e+00
9.995938880624897216e-01,1.099305277172746953e+00,1.015681163821350541e+00,1.043819565285215134e+00,9.027889329596936463e-01,1.131146571486149721e+00,9.471932460717653601e-01,1.184518014128747465e+00
9.925825594891657389e-01,1.099080749944821189e+00,1.013528181351601276e+00,1.045071571466712701e+00,9.183690923728253797e-01,1.200326574016790326e+00,9.324264050596465792e-01,1.215373237094641068e+00
1.006567566017270821e+00,1.091273192391285507e+00,9.926542177336301620e-01,1.040994339716161177e+00,9.319294814217462530e-01,1.220867843509219286e+00,9.421194281297963213e-01,1.214327445725697174e+00
1.004122464553994565e+00,1.088994358811837593e+00,9.852792301934099051e-01,1.017770407017414946e+00,9.334668073714039727e-01,1.198975185111306851e+00,9.544890140569840531e-01,1.253977747155195832e+00
1.011023800140374407e+00,1.069354623397102966e+00,9.882280280063857614e-01,9.954112559806946869e-01,9.063495791177085259e-01,1.174272939032814822e+00,9.169726052721874909e-01,1.297534630146454537e+00
1.009932693828307970e+00,1.077820409692958892e+00,9.863209837785529288e-01,1.016489859225922388e+00,8.989125018327416283e-01,1.186369493920860885e+00,9.207441085789358493e-01,1.289892900832201317e+00
9.925784605403166205e-01,1.086823576882835596e+00,9.825238639953648434e-01,1.026303664298816143e+00,8.807269539021679305e-01,1.196317079601670885e+00,9.303427579523784186e-01,1.305449948420892570e+00
9.924855894584819760e-01,1.097364458219203920e+00,9.581936080114880072e-01,1.014406083612861886e+00,8.989008479054108047e-01,1.258319076008663329e+00,9.423848085905279781e-01,1.246193177371028860e+00
9.882484138104448146e-01,1.096684943926815814e+00,9.568633271912833083e-01,1.015626234316382215e+00,9.625220024731577784e-01,1.261580269729172699e+00,9.475695696444770277e-01,1.273871850019538066e+00
9.779650905696176677e-01,1.081872462368152377e+00,9.641286726124617124e-01,1.040818177286678470e+00,9.702467278523004834e-01,1.285063717545104067e+00,9.395946938064612119e-01,1.319591567787653075e+00
9.731154452562965629e-01,1.071669743609268144e+00,9.442118382028621415e-01,1.067561213832615152e+00,9.571819669978260947e-01,1.243695925093642130e+00,9.246548612682093937e-01,1.386112853292216673e+00
9.838840280490365187e-01,1.051676489801245618e+00,9.353073083916825237e-01,1.061778921190281721e+00,9.487486364943814587e-01,1.197459181842446485e+00,8.945201383801276718e-01,1.332649275456816440e+00
9.901676338806054689e-01,1.028749108007082969e+00,9.236981793577911937e-01,1.082683530365465385e+00,9.646865619255347024e-01,1.166385721285032817e+00,9.038016552281836757e-01,1.277930755368735349e+00
9.957896438457666255e-01,1.021561995437912040e+00,9.129188237418918161e-01,1.100001372686671752e+00,9.842528566371447907e-01,1.173418505656612210e+00,9.169227081345475705e-01,1.363398228537550771e+00
1.002018249535589156e+00,1.036795166006697633e+00,9.121136828625759918e-01,1.108653813134787391e+00,1.002648930690348106e+00,1.154094231177771324e+00,9.554744088095172838e-01,1.360013898293690460e+00
1.008337236293157080e+00,1.037482243565113871e+00,9.036918538006487589e-01,1.104879379280500284e+00,1.001266171591446597e+00,1.198517314814641521e+00,9.758347032189355064e-01,1.318316155765812736e+00
1.005996916673145058e+00,1.016896729989294146e+00,8.987154770529898196e-01,1.117401133706122263e+00,9.720687847147062577e-01,1.188952290711446258e+00,9.394975194644124006e-01,1.285887741247373262e+00
1.004213170058631643e+00,1.016491003794582904e+00,8.988118457034598441e-01,1.107892312164698634e+00,1.015560784410896700e+00,1.186590892348226900e+00,9.540844302356259465e-01,1.280622652760171842e+00
1.001815272150967884e+00,1.028733438491191921e+00,8.935712033779276142e-01,1.098639090846859956e+00,9.817353202795426892e-01,1.231140987045715729e+00,9.715530581209302907e-01,1.289680237098058679e+00
1.000824164484326761e+00,1.025625850880011125e+00,9.186090259691837012e-01,1.078540548401318189e+00,9.872736192077300466e-01,1.232289201977193382e+00,9.760983279389654488e-01,1.213643200416600454e+00
9.920442860253146922e-01,1.003686529173209996e+00,9.492852236585511694e-01,1.060473909925295111e+00,9.800764104661813247e-01,1.195676350259931686e+00,9.514223114534793302e-01,1.180549894038905867e+00
9.846562076125042751e-01,1.025555434913823616e+00,9.511739151710378870e-01,1.042130577121021195e+00,9.967127160777555783e-01,1.184955700312545046e+00,9.726574809006750533e-01,1.167574073030510640e+00
9.909034372277200076e-01,1.011717089379398526e+00,9.541831361817547652e-01,1.066197423061006067e+00,9.850841533569154596e-01,1.119229603534070749e+00,9.806753933215476282e-01,1.186727955832407533e+00
9.842189984979038408e-01,9.969566561249636472e-01,9.404501625084826788e-01,1.083762052684237753e+00,9.620131657227887212e-01,1.132367189776523730e+00,9.932687258732687541e-01,1.170652657068176339e+00
9.943467884011906177e-01,1.008378047151978540e+00,9.314046392950264819e-01,1.090394405866935701e+00,9.798654196300219388e-01,1.111733272807240214e+00,9.985584813761074763e-01,1.159919422753689977e+00
9.969427812945468315e-01,1.007191064899838562e+00,9.359452036698396871e-01,1.085796905429506243e+00,9.724102802514428268e-01,1.063270037605952290e+00,9.942460449443589754e-01,1.158787044359070872e+00
9.920068729717377298e-01,9.872574114406399426e-01,9.511981768151954730e-01,1.087050610091874647e+00,9.455599276327972813e-01,1.051611014163050806e+00,9.807309636756620375e-01,1.222305842859386926e+00
9.785650731902285626e-01,1.000056160640773850e+00,9.593346324611495834e-01,1.083851392287696225e+00,9.540284998189941801e-01,1.064120449935808344e+00,1.007896073309367591e+00,1.226596148889526061e+00
9.703321047708677316e-01,9.927225587981207688e-01,9.858955390562849086e-01,1.057161575769126616e+00,9.042306869428653471e-01,1.051378843242363859e+00,1.007015239850531874e+00,1.259604509871002920e+00
9.832504425357259104e-01,9.800845531744125649e-01,9.893082674944787547e-01,1.046812471384706456e+00,9.372125685701809816e-01,1.056717780442629095e+00,9.869936543423142306e-01,1.243481005232329961e+00
9.863597635511903716e-01,1.001928890551002205e+00,9.655953473574747647e-01,1.051417350001395246e+00,9.644681785959683396e-01,1.083968238955333341e+00,9.577402697328162295e-01,1.254220353518760156e+00
9.890827166403465265e-01,9.878859114241009820e-01,9.687686321915099930e-01,1.075335591619130282e+00,9.683922971173710703e-01,1.074674379902457177e+00,9.441326505835161420e-01,1.307055520779755398e+00
9.905107562535397925e-01,9.848706005876062264e-01,9.602977495185690548e-01,1.048404008251377695e+00,9.426448894277477120e-01,1.080273609542701907e+00,9.479318584522229418e-01,1.383088140247900277e+00
9.861573234710862002e-01,9.640104015178873054e-01,9.830930793081795738e-01,1.049002507936049433e+00,9.670930623158473516e-01,1.083896288337660607e+00,9.961974480795546816e-01,1.393961726580326355e+00
9.990559685623912056e-01,9.725617242063326895e-01,9.935144218530098659e-01,1.069453068233496174e+00,9.770688120223331996e-01,1.112639423133985117e+00,9.931748762855767687e-01,1.443650359025113072e+00
9.888190425693093033e-01,9.455560066994167512e-01,1.006187660868198996e+00,1.057515555248234485e+00,9.658247322113263644e-01,1.115254011345401253e+00,1.025052632148284681e+00,1.495281389787162851e+00
9.979084534703681619e-01,9.583597582933355286e-01,1.038634127805243335e+00,1.071066981683428176e+00,9.952316825743822148e-01,1.042980910878258172e+00,1.019636368323121545e+00,1.451450035927195792e+00
1.003213385872581354e+00,9.472509534567786771e-01,1.035629104230538333e+00,1.055784478305513696e+00,9.915742977415137327e-01,1.004590900748442595e+00,1.004550185153696429e+00,1.567963745218477589e+00
1.011586375421337447e+00,9.450454586220508046e-01,1.037855551777428831e+00,1.072406458129134821e+00,9.899472993271939414e-01,1.014647726969311048e+00,1.005817124146655583e+00,1.598648513972886098e+00
1.011052348763918030e+00,9.505145164717333506e-01,1.035145141611874431e+00,1.039629376083786472e+00,9.796031770009564488e-01,9.905042107525123818e-01,1.048755892151908009e+00,1.671011203353643504e+00
1.013689752851790304e+00,9.547395348577316643e-01,1.045093500518025742e+00,1.043973856212152107e+00,9.938166447982019758e-01,9.644544838486124316e-01,1.038320975209653163e+00,1.786037087236660437e+00
1.004769333347799165e+00,9.623758687208557872e-01,1.052908999682713009e+00,1.036474950503092796e+00,9.875826187000830148e-01,9.514039542187860965e-01,1.018252718415285418e+00,1.668078831088307012e+00
1.020386691896656428e+00,9.742332024259794387e-01,1.055383842284809193e+00,1.046575378615152596e+00,9.579581071900123979e-01,9.648106698927401137e-01,1.038269423009696268e+00,1.710590253303168051e+00
1.031397145951223449e+00,9.695753336109356191e-01,1.033095338735733781e+00,1.025967238512879298e+00,9.732510274173712395e-01,9.665142557660658662e-01,1.043899367797887168e+00,1.807600499156212015e+00
1.031171340218439036e+00,9.695720424333519327e-01,1.048494799741445105e+00,1.024907277773954073e+00,9.404534508527508940e-01,9.001844252298878413e-01,1.093818024622454033e+00,1.791919427274965004e+00
1.034717437009601060e+00,9.827704501944026783e-01,1.048475586401934390e+00,1.047746722628328575e+00,9.275144532185133350e-01,9.295462122853989095e-01,1.040132778593299667e+00,1.788796847304148008e+00
1.039679887627810162e+00,9.721317421458094410e-01,1.071032778669918972e+00,1.083933677270420892e+00,9.290945215118155964e-01,8.960454360517822181e-01,1.049309601927266744e+00,1.786575380615006425e+00
1.048748104874503762e+00,9.875612306288737985e-01,1.075772129201118199e+00,1.113181046486480641e+00,9.256562144867820363e-01,8.998844990136148914e-01,1.077320025543075932e+00,1.805543318411525266e+00
1.050753808258002131e+00,9.998863635591374033e-01,1.057139407707277989e+00,1.098683438052238337e+00,9.311248026275745771e-01,9.481806272356050336e-01,1.074198009101770879e+00,1.790275749586521803e+00
1.051665553855602564e+00,1.031627879970060224e+00,1.080300197228193815e+00,1.112519278430727176e+00,8.982592435041968359e-01,9.538778836088288582e-01,1.098209144671102422e+00,1.747724990420048696e+00
1.041180668446761270e+00,1.043740400723369488e+00,1.058405998823714222e+00,1.100706735334392450e+00,9.052788632410249114e-01,9.598345812432333979e-01,1.154287193138985979e+00,1.765379493388683940e+00
1.032430268605812218e+00,1.069211682121948614e+00,1.064477659085384609e+00,1.127057249960131236e+00,8.991065058762597317e-01,9.682691087806777341e-01,1.129892224798784595e+00,1.837924056463731581e+00
1.029459871347409683e+00,1.076900866056249795e+00,1.046889794244141081e+00,1.141177316298286337e+00,9.335645150223341737e-01,9.771535528126009673e-01,1.133816648564800467e+00,1.867720293473702720e+00
1.028046851167098374e+00,1.085265384923835175e+00,1.063447409345273487e+00,1.143387645871412950e+00,9.270431304831621144e-01,9.636283700138070785e-01,1.172019967683824104e+00,1.842774063340956614e+00
1.026111297033663217e+00,1.077474422926682385e+00,1.097777317706840394e+00,1.141650357552629558e+00,9.148749027341137596e-01,9.463846523596111115e-01,1.134639137395834441e+00,1.830375599387530805e+00
1.033568397149855489e+00,1.079593015536645551e+00,1.063784493329917868e+00,1.166044227030705205e+00,8.977383466382471422e-01,9.097881375998763120e-01,1.157452789073924793e+00,1.713470653920023068e+00
1.025830002438997468e+00,1.071307603057768842e+00,1.052877864004455155e+00,1.167026543276888706e+00,9.365438812796678114e-01,8.966867654182588687e-01,1.128557870116661643e+00,1.806874362798198241e+00
1.025087500098039950e+00,1.082209259518755129e+00,1.047476929620709152e+00,1.173345229851876503e+00,9.134625054158950208e-01,9.194126140812505232e-01,1.168053496240451405e+00,1.784740448979010852e+00
1.020528763320039278e+00,1.074384575426878374e+00,1.060775957874768638e+00,1.146817902676289469e+00,9.158657362100659505e-01,8.698802515146371039e-01,1.164959123371295702e+00,1.811120616914956516e+00
1.008603975009328524e+00,1.072279731022959925e+00,1.090438759992158557e+00,1.184910740741272672e+00,9.519601098988181853e-01,8.675992551167681643e-01,1.187578323301595962e+00,1.814767149947767333e+00
1.012148370799552444e+00,1.084383180886637099e+00,1.119436403530255086e+00,1.150817417990394276e+00,9.670780323335153028e-01,8.700417178700234899e-01,1.175395280739203407e+00,1.894341959357407346e+00
1.021901240431819735e+00,1.089946835380077417e+00,1.125621035959237348e+00,1.136250657899644967e+00,9.618844006871839492e-01,8.742876337195534253e-01,1.197475255973304398e+00,1.955861421729826910e+00
1.031673114042957584e+00,1.071179906546656291e+00,1.125121013212859511e+00,1.137156007819831061e+00,9.606203941905205879e-01,8.405058222707079141e-01,1.169904381697088880e+00,1.973516116211508020e+00
1.035545403589939184e+00,1.092820844788951362e+00,1.109939468591661482e+00,1.139489430915421986e+00,9.830541427491364947e-01,8.599666604730243913e-01,1.143984850812330700e+00,2.049967112927489676e+00
1.031418567691370969e+00,1.079301947539755169e+00,1.144998497953180205e+00,1.156095815216829692e+00,9.736015722267067352e-01,8.988604614459795306e-01,1.172975903974025957e+00,2.037607674903535671e+00
1.033344854782145328e+00,1.084067241722362906e+00,1.135250273295474344e+00,1.139700138856509781e+00,9.817741790338275765e-01,8.955608309682270285e-01,1.169878157644158811e+00,2.002079286572796768e+00
1.040390975995498346e+00,1.090029235422999898e+00,1.169394855568508973e+00,1.132912725489791050e+00,9.582556235579886561e-01,9.154788324462937998e-01,1.186638442668797921e+00,2.065939549520370289e+00
1.050617618166785894e+00,1.059933361055065859e+00,1.169955451873514685e+00,1.125892913392791739e+00,1.040380557434049669e+00,9.116191036125327329e-01,1.204210573324775879e+00,2.089594365484169991e+00
1.049875994112517308e+00,1.060141716255920352e+00,1.170430938158510958e+00,1.121300540496440901e+00,1.038752479755693958e+00,9.007494142849491459e-01,1.204516333412883888e+00,2.056278029433342702e+00
1.045655934563291201e+00,1.075384192364880809e+00,1.194663175333710248e+00,1.107248338006707078e+00,1.061442235713168758e+00,9.234248976353260918e-01,1.254858207862082908e+00,2.049545307340137956e+00
1.035332611708257078e+00,1.066665458515603460e+00,1.214134477612262231e+00,1.106192126574054857e+00,1.089884388320950581e+00,8.815954230651589230e-01,1.232174168767064870e+00,2.161154393431292675e+00
1.035623236745401687e+00,1.040368567769760721e+00,1.196076084954841523e+00,1.050321377280142077e+00,1.045138775969439715e+00,8.478682416069752703e-01,1.184146376344783702e+00,2.256803392674795905e+00
1.036635753305482854e+00,1.038191168822259147e+00,1.167743496304518569e+00,1.052764062701981196e+00,1.054967513115821598e+00,9.028191089138213332e-01,1.148624429847769690e+00,2.099763265667626388e+00
1.046402504746201112e+00,1.021908762836283735e+00,1.132683351711236241e+00,1.050206412748013740e+00,1.048342943465297772e+00,9.330756758149780783e-01,1.155317402376520253e+00,1.995128888269866119e+00
1.053770924980781620e+00,1.006350832193525058e+00,1.136116505540248456e+00,1.028677829717559167e+00,1.048624048473853154e+00,9.179916922469530949e-01,1.126153862879612388e+00,1.956189815910803098e+00
1.054378382555581473e+00,1.000652480220116658e+00,1.113433046600229570e+00,1.048045942201369263e+00,1.030399495868527637e+00,9.194164470960648483e-01,1.173630348733744055e+00,1.892928989331350342e+00
1.050482483601439476e+00,1.007389546555423454e+00,1.136653967682198063e+00,1.023413921587650099e+00,1.035942834187643102e+00,8.991746723242286521e-01,1.107909555331125784e+00,1.889666534285137089e+00
1.049791614857372934e+00,1.020911492140413879e+00,1.166889432819627981e+00,9.975449704792147543e-01,1.046514219731545348e+00,9.231269253939011765e-01,1.173339301967102122e+00,1.880196499710516056e+00
1.051392117697966144e+00,1.017945927068776735e+00,1.135963299674346505e+00,1.013464483731011168e+00,1.037068993744862722e+00,8.961870020134707904e-01,1.169212515530528407e+00,1.850376121230277393e+00
1.061493081211630329e+00,1.012960643238040692e+00,1.155044050314296467e+00,9.914417045477580404e-01,1.064560828224867750e+00,8.704835028624806625e-01,1.131288796828646692e+00,1.861055076149810361e+00
1.058139255974035908e+00,1.011034924997318729e+00,1.172333855056822083e+00,1.020479899626753895e+00,1.065810468559969859e+00,8.918170710849072647e-01,1.095000689773779179e+00,1.839395388981202695e+00
1.060786961955667351e+00,1.005386258705673219e+00,1.165944117739979191e+00,1.014133458824780565e+00,1.087972636251138603e+00,8.730705475084117317e-01,1.103478793715774620e+00,1.845079739112162942e+00
1.051648163839563610e+00,1.006816064398210919e+00,1.137499975394734353e+00,1.007124423799404145e+00,1.088359159415764887e+00,9.402790011439617901e-01,1.110198637086293738e+00,1.807233612221574637e+00
1.036348494141209775e+00,1.002958326270401601e+00,1.116122939728850350e+00,1.014310635568395291e+00,1.093948153924341193e+00,9.002965331686646477e-01,1.117511764403120944e+00,1.788908482651703213e+00
1.050132300158264753e+00,1.007740167588752955e+00,1.115694819415341321e+00,1.037740767964183464e+00,1.091625832658813966e+00,8.977046445223277882e-01,1.130870918102091727e+00,1.889569793420751820e+00
1.059499457640401543e+00,1.020311222101620841e+00,1.108254871843577849e+00,1.040918507153685502e+00,1.129188654739877506e+00,8.801509984691522348e-01,1.097000523583152143e+00,1.872240297459937919e+00
1.060627350830648075e+00,1.043961391470815903e+00,1.094235593680991103e+00,1.037052541528887595e+00,1.086054840700932944e+00,8.462688569461239707e-01,1.067968177181819245e+00,1.847092740797179777e+00
1.063349790970505415e+00,1.051341912641404974e+00,1.100439845813671935e+00,1.051978222419639009e+00,1.105214092939952986e+00,8.513974368945114168e-01,1.116252908060903826e+00,1.735476403547387747e+00
1.061728264772310748e+00,1.075163950747037855e+00,1.108785233597423980e+00,1.064468827376242155e+00,1.101707268443753218e+00,8.760888514970186502e-01,1.130811754935535651e+00,1.676598273475658374e+00
1.055298893479875266e+00,1.075944841190219714e+00,1.115129334511710146e+00,1.052926321409764610e+00,1.048228576388706257e+00,8.753319265622224732e-01,1.129213562917565028e+00,1.664219275349028582e+00
1.064142019260704508e+00,1.089920371500570973e+00,1.131877113405296287e+00,1.043555531626029653e+00,1.037776822498521101e+00,8.587304880051841449e-01,1.119648099555289544e+00,1.631563261214935334e+00
1.066949144812043837e+00,1.091908618540136988e+00,1.156765229295406705e+00,1.045390769659357177e+00,1.032052546969726370e+00,8.821552147491514839e-01,1.098588649057614886e+00,1.658722616130892558e+00
1.065541233317310654e+00,1.088168257710742326e+00,1.118674890172263403e+00,1.043101699480839084e+00,1.057565308590276532e+00,8.613956174361031559e-01,1.116901973295583828e+00,1.586190685772647102e+00
1.055088190003607984e+00,1.074760577107432447e+00,1.107586653984731440e+00,9.834242891597102521e-01,1.083731482083609921e+00,8.555940190644965027e-01,1.141729477164758588e+00,1.615752239347549191e+00
1.048882872395365817e+00,1.066823683291672653e+00,1.101572688655496846e+00,9.866240470811747931e-01,1.114695861081593353e+00,8.399334559749619400e-01,1.172624422651235676e+00,1.672048099959669187e+00
1.049865915075923306e+00,1.059243974205525740e+00,1.112430228335502536e+00,9.935098526942132136e-01,1.065927124289775429e+00,8.467222335869595273e-01,1.197965652977538209e+00,1.702489978782850466e+00
1.046199595230971280e+00,1.055826502220084340e+00,1.093384185853176538e+00,1.001496841723639619e+00,1.060155298149172420e+00,8.410970759893263704e-01,1.157352891261650196e+00,1.603783853936782355e+00
1.050493432236393243e+00,1.055884140634300250e+00,1.075900371977327685e+00,1.001903064484402694e+00,1.024863405213946699e+00,8.814097351902507871e-01,1.209762029008047302e+00,1.635987649717841830e+00
1.056446244482698971e+00,1.067750936712505094e+00,1.077456765810437034e+00,9.980364452856702595e-01,1.043320336993006414e+00,9.179266489342468027e-01,1.210492950712845683e+00,1.644220747800263949e+00
1.065881210776454147e+00,1.062885483819458576e+00,1.076074816280235380e+00,9.659690410977838093e-01,1.048406110212717124e+00,8.915412419085977369e-01,1.150659034555699289e+00,1.624868463321785139e+00
1.056679186692372818e+00,1.069724671027215024e+00,1.062197811823966109e+00,9.871267901038622838e-01,1.065210664138504404e+00,8.834115866752567658e-01,1.088706926490348392e+00,1.558723799350380856e+00
1.047357742376822332e+00,1.068030804100529085e+00,1.033074038534889993e+00,9.973970423749195513e-01,1.043069995337058353e+00,9.017922281656071126e-01,1.109509268367461887e+00,1.523869184893693163e+00
1.046842715539701985e+00,1.072236181961750745e+00,1.040200958116080265e+00,9.856705361074753480e-01,1.057854755217286336e+00,9.166032786856398440e-01,1.070427645587239240e+00,1.486877748013769596e+00
1.039974752436598093e+00,1.069371634506844249e+00,1.043884283865084583e+00,9.800172927403142387e-01,1.050402119713052862e+00,9.186103290686531420e-01,1.046164960333282323e+00,1.601297740899281674e+00
1.050939633660789685e+00,1.084140959180412311e+00,1.048018093422051988e+00,9.676814057538121183e-01,1.056883621242627136e+00,9.432474800122153669e-01,1.085809468477010542e+00,1.611646974917992470e+00
1.057787912958215282e+00,1.093562504941172575e+00,1.021029740212749726e+00,9.816891605862494430e-01,1.077158536002600142e+00,9.399623852904566146e-01,1.076331967214291474e+00,1.634824441197942679e+00
